velocidad_bala,distancia_bala_jugador,salto,velocidad_bala2,distancia_bala2_jugador,movimiento_delantero,movimiento_izquierdo
-8,167,0,5,25,0,1
-10,670,0,-10,300,0,0
-8,654,0,5,295,0,0
-8,638,0,5,285,0,0
-8,622,0,5,275,0,0
-8,606,0,5,265,0,0
-8,590,0,5,255,0,0
-8,574,0,5,245,0,0
-8,558,0,5,235,0,0
-8,542,0,5,225,0,0
-8,526,0,5,215,0,0
-8,510,0,5,205,0,0
-8,494,0,5,195,0,0
-8,478,0,5,185,0,0
-8,462,0,5,175,0,0
-8,446,0,5,165,0,0
-8,430,0,5,155,0,0
-8,414,0,5,145,0,0
-8,398,0,5,135,0,0
-8,382,0,5,125,0,0
-8,366,0,5,115,0,0
-8,350,0,5,105,0,0
-8,343,0,5,95,0,1
-8,336,0,5,85,0,1
-8,329,0,5,75,0,1
-8,322,0,5,65,0,1
-8,315,0,5,55,0,1
-8,308,0,5,45,0,1
-8,301,0,5,35,0,1
-8,292,0,5,25,0,1
-8,267,0,5,15,0,1
-8,242,0,5,5,0,1
-8,217,0,5,5,0,1
-8,192,0,5,15,0,1
-8,167,0,5,25,0,1
-8,670,0,5,295,0,0
-5,660,0,5,285,0,0
-5,650,0,5,275,0,0
-5,640,0,5,265,0,0
-5,630,0,5,255,0,0
-5,620,0,5,245,0,0
-5,610,0,5,235,0,0
-5,600,0,5,225,0,0
-5,590,0,5,215,0,0
-5,580,0,5,205,0,0
-5,570,0,5,195,0,0
-5,560,0,5,185,0,0
-5,550,0,5,175,0,0
-5,540,0,5,165,0,0
-5,530,0,5,155,0,0
-5,520,0,5,145,0,0
-5,510,0,5,135,0,0
-5,500,0,5,125,0,0
-5,490,0,5,115,0,0
-5,480,0,5,105,0,0
-5,470,0,5,95,0,0
-5,460,0,5,85,0,0
-5,450,0,5,75,0,0
-5,449,0,5,65,0,1
-5,448,0,5,55,0,1
-5,447,0,5,45,0,1
-5,446,0,5,35,0,1
-5,445,0,5,25,0,1
-5,444,0,5,15,0,1
-5,443,0,5,5,0,1
-5,440,0,5,5,0,1
-5,421,0,5,15,0,1
-5,402,0,5,25,0,1
-5,383,0,5,35,0,1
-5,364,0,5,45,0,1
-5,345,0,5,55,0,1
-5,326,0,5,65,0,1
-5,307,0,5,75,0,1
-5,290,0,5,85,0,0
-5,280,0,5,95,0,0
-5,270,0,5,300,0,0
-5,260,0,5,295,0,0
-5,250,0,5,285,0,0
-5,240,0,5,275,0,0
-5,230,0,5,265,0,0
-5,220,0,5,255,0,0
-5,210,0,5,245,0,0
-5,200,0,5,235,0,0
-5,190,0,5,225,0,0
-5,180,0,5,215,0,0
-5,170,0,5,205,0,0
-5,160,0,5,195,0,0
-5,150,0,5,185,0,0
-5,140,0,5,175,0,0
-5,130,0,5,165,0,0
-5,111,0,5,155,1,0
-5,92,0,5,145,1,0
-5,73,1,5,120,1,0
-5,54,1,5,96,1,0
-5,35,1,5,73,1,0
-5,20,1,5,51,1,0
-5,19,1,5,30,1,0
-5,18,1,5,10,1,0
-5,17,1,5,9,1,0
-5,16,1,5,27,1,0
-5,15,1,5,44,1,0
-5,14,1,5,60,1,0
-5,13,1,5,75,1,0
-5,12,1,5,89,1,0
-5,10,1,5,102,0,0
-5,0,1,5,114,0,0
-5,10,1,5,125,0,0
-5,20,1,5,135,0,0
-5,30,1,5,144,0,0
-5,40,1,5,152,0,0
-5,50,1,5,159,0,0
-5,700,1,5,165,0,0
-8,684,1,5,170,0,0
-8,668,1,5,174,0,0
-8,652,1,5,177,0,0
-8,636,1,5,179,0,0
-8,620,1,5,225,0,0
-8,604,1,5,230,0,0
-8,588,1,5,231,0,0
-8,572,1,5,233,0,0
-8,556,1,5,236,0,0
-8,540,1,5,240,0,0
-8,524,0,5,245,0,0
-8,508,0,5,235,0,0
-8,492,0,5,225,0,0
-8,476,0,5,215,0,0
-8,460,0,5,205,0,0
-8,444,0,5,195,0,0
-8,428,0,5,185,0,0
-8,412,0,5,175,0,0
-8,396,0,5,165,0,0
-8,380,0,5,155,0,0
-8,364,0,5,145,0,0
-8,348,0,5,135,0,0
-8,332,0,5,125,0,0
-8,316,0,5,115,0,0
-8,300,0,5,105,0,0
-8,284,0,5,95,0,0
-8,268,0,5,85,0,0
-8,252,0,5,75,0,0
-8,236,0,5,65,0,0
-8,220,0,5,55,0,0
-8,213,0,5,45,0,1
-8,206,0,5,35,0,1
-8,199,0,5,25,0,1
-8,192,0,5,15,0,1
-8,180,0,5,5,0,1
-8,155,0,5,5,0,1
-8,130,0,5,15,0,1
-8,105,0,5,25,0,1
-8,80,0,5,35,0,1
-8,55,0,5,45,0,1
-8,48,1,5,70,0,1
-8,32,1,5,94,1,1
-10,670,0,-10,300,0,0
-5,660,0,5,295,0,0
-5,650,0,5,285,0,0
-5,640,0,5,275,0,0
-5,630,0,5,265,0,0
-5,620,0,5,255,0,0
-5,610,0,5,245,0,0
-5,600,0,5,235,0,0
-5,590,0,5,225,0,0
-5,580,0,5,215,0,0
-5,570,0,5,205,0,0
-5,560,0,5,195,0,0
-5,550,0,5,185,0,0
-5,540,0,5,175,0,0
-5,530,0,5,165,0,0
-5,520,0,5,155,0,0
-5,510,0,5,145,0,0
-5,500,0,5,135,0,0
-5,490,0,5,125,0,0
-5,480,0,5,115,0,0
-5,470,0,5,105,0,0
-5,460,0,5,95,0,0
-5,450,0,5,85,0,0
-5,449,0,5,75,0,1
-5,448,0,5,65,0,1
-5,447,0,5,55,0,1
-5,446,0,5,45,0,1
-5,445,0,5,35,0,1
-5,444,0,5,25,0,1
-5,443,0,5,15,0,1
-5,440,0,5,5,0,1
-5,421,0,5,5,0,1
-5,402,0,5,15,0,1
-5,383,0,5,25,0,1
-5,364,0,5,35,0,1
-5,345,0,5,45,0,1
-5,326,0,5,55,0,1
-5,307,0,5,65,0,1
-5,290,0,5,75,0,0
-5,280,0,5,85,0,0
-5,270,0,5,95,0,0
-5,260,0,5,300,0,0
-5,250,0,5,295,0,0
-5,240,0,5,285,0,0
-5,230,0,5,275,0,0
-5,220,0,5,265,0,0
-5,210,0,5,255,0,0
-5,200,0,5,245,0,0
-5,190,0,5,235,0,0
-5,180,0,5,225,0,0
-5,170,0,5,215,0,0
-5,160,0,5,205,0,0
-5,150,0,5,195,0,0
-5,140,0,5,185,0,0
-5,130,1,5,160,0,0
-5,111,1,5,136,1,0
-5,92,1,5,113,1,0
-5,73,1,5,91,1,0
-5,54,1,5,70,1,0
-5,35,1,5,50,1,0
-5,20,1,5,31,1,0
-5,19,1,5,13,1,0
-5,18,1,5,4,1,0
-5,17,1,5,20,1,0
-5,16,1,5,35,1,0
-5,15,1,5,49,1,0
-5,14,1,5,62,1,0
-5,13,1,5,74,1,0
-5,12,1,5,85,1,0
-5,10,1,5,95,0,0
-5,0,1,5,104,0,0
-5,10,1,5,112,0,0
-5,20,1,5,119,0,0
-5,30,1,5,125,0,0
-5,40,1,5,130,0,0
-5,50,1,5,134,0,0
-5,700,1,5,137,0,0
-4,692,1,5,139,0,0
-4,684,1,5,140,0,0
-4,676,1,5,140,0,0
-4,668,1,5,139,0,0
-4,660,1,5,137,0,0
-4,652,1,5,271,0,0
-4,644,1,5,280,0,0
-4,636,0,5,285,0,0
-4,628,0,5,275,0,0
-4,620,0,5,265,0,0
-4,612,0,5,255,0,0
-4,604,0,5,245,0,0
-4,596,0,5,235,0,0
-4,588,0,5,225,0,0
-4,580,0,5,215,0,0
-4,572,0,5,205,0,0
-4,564,0,5,195,0,0
-4,556,0,5,185,0,0
-4,548,0,5,175,0,0
-4,540,0,5,165,0,0
-4,532,0,5,155,0,0
-4,524,0,5,145,0,0
-4,516,0,5,135,0,0
-4,508,0,5,125,0,0
-4,500,0,5,115,0,0
-4,492,0,5,105,0,0
-4,484,0,5,95,0,0
-4,476,0,5,85,0,0
-4,477,0,5,75,0,1
-4,478,0,5,65,0,1
-4,479,0,5,55,0,1
-4,480,0,5,45,0,1
-4,476,0,5,35,0,1
-4,459,0,5,25,0,1
-4,442,0,5,15,0,1
-4,425,0,5,5,0,1
-4,408,0,5,5,0,1
-4,391,0,5,15,0,1
-10,670,0,-10,300,0,0
-8,654,0,5,295,0,0
-8,638,0,5,285,0,0
-8,622,0,5,275,0,0
-8,606,0,5,265,0,0
-8,590,0,5,255,0,0
-8,574,0,5,245,0,0
-8,558,0,5,235,0,0
-8,542,0,5,225,0,0
-8,526,0,5,215,0,0
-8,510,0,5,205,0,0
-8,494,0,5,195,0,0
-8,478,0,5,185,0,0
-8,462,0,5,175,0,0
-8,446,0,5,165,0,0
-8,430,0,5,155,0,0
-8,414,0,5,145,0,0
-8,398,0,5,135,0,0
-8,382,0,5,125,0,0
-8,366,0,5,115,0,0
-8,350,0,5,105,0,0
-8,334,0,5,95,0,0
-8,327,0,5,85,0,1
-8,320,0,5,75,0,1
-8,313,0,5,65,0,1
-8,306,0,5,55,0,1
-8,299,0,5,45,0,1
-8,292,0,5,35,0,1
-8,285,0,5,25,0,1
-8,276,0,5,15,0,1
-8,251,0,5,5,0,1
-8,226,0,5,5,0,1
-8,201,0,5,15,0,1
-8,176,0,5,25,0,1
-8,151,0,5,35,0,1
-10,670,0,-10,300,0,0
-6,658,0,5,295,0,0
-6,646,0,5,285,0,0
-6,634,0,5,275,0,0
-6,622,0,5,265,0,0
-6,610,0,5,255,0,0
-6,598,0,5,245,0,0
-6,586,0,5,235,0,0
-6,574,0,5,225,0,0
-6,562,0,5,215,0,0
-6,550,0,5,205,0,0
-6,538,0,5,195,0,0
-6,526,0,5,185,0,0
-6,514,0,5,175,0,0
-6,502,0,5,165,0,0
-6,490,0,5,155,0,0
-6,478,0,5,145,0,0
-6,466,0,5,135,0,0
-6,454,0,5,125,0,0
-6,442,0,5,115,0,0
-6,430,0,5,105,0,0
-6,418,0,5,95,0,0
-6,406,0,5,85,0,0
-6,385,0,5,75,1,0
-6,364,0,5,65,1,0
-6,343,0,5,55,1,0
-6,322,0,5,45,1,0
-6,301,0,5,35,1,0
-6,284,1,5,10,1,0
-6,281,1,5,14,1,0
-6,278,1,5,37,1,0
-6,275,1,5,59,1,0
-6,272,1,5,80,1,0
-6,269,1,5,100,1,0
-6,266,1,5,119,1,0
-6,263,1,5,137,1,0
-6,260,1,5,154,1,0
-6,256,1,5,170,0,0
-6,244,1,5,185,0,0
-6,232,1,5,199,0,0
-6,220,1,5,212,0,0
-6,208,1,5,181,0,0
-6,196,1,5,175,0,0
-6,184,1,5,165,0,0
-6,172,1,5,156,0,0
-6,160,1,5,148,0,0
-6,148,1,5,141,0,0
-6,136,1,5,135,0,0
-6,124,1,5,130,0,0
-6,112,1,5,126,0,0
-6,100,1,5,123,0,0
-6,88,1,5,121,0,0
-6,76,1,5,120,0,0
-6,64,1,5,120,0,0
-6,52,1,5,121,0,0
-6,40,1,5,123,0,0
-6,19,1,5,126,1,0
-10,670,0,-10,300,0,0
-6,658,0,5,295,0,0
-6,646,0,5,285,0,0
-6,634,0,5,275,0,0
-6,622,0,5,265,0,0
-6,610,0,5,255,0,0
-6,598,0,5,245,0,0
-6,586,0,5,235,0,0
-6,574,0,5,225,0,0
-6,562,0,5,215,0,0
-6,550,0,5,205,0,0
-6,538,0,5,195,0,0
-6,526,0,5,185,0,0
-6,514,0,5,175,0,0
-6,502,0,5,165,0,0
-6,490,0,5,155,0,0
-6,478,0,5,145,0,0
-6,466,0,5,135,0,0
-6,454,0,5,125,0,0
-6,442,0,5,115,0,0
-6,430,0,5,105,0,0
-6,418,0,5,95,0,0
-6,406,0,5,85,0,0
-6,385,0,5,75,1,0
-6,364,0,5,65,1,0
-6,343,0,5,55,1,0
-6,322,0,5,45,1,0
-6,301,0,5,35,1,0
-6,284,1,5,10,1,0
-6,281,1,5,14,1,0
-6,278,1,5,37,1,0
-6,275,1,5,59,1,0
-6,272,1,5,80,1,0
-6,269,1,5,100,1,0
-6,266,1,5,119,1,0
-6,263,1,5,137,1,0
-6,260,1,5,154,1,0
-6,256,1,5,170,0,0
-6,244,1,5,185,0,0
-6,232,1,5,199,0,0
-6,220,1,5,212,0,0
-6,208,1,5,181,0,0
-6,196,1,5,175,0,0
-6,184,1,5,165,0,0
-6,172,1,5,156,0,0
-6,160,1,5,148,0,0
-6,148,1,5,141,0,0
-6,136,1,5,135,0,0
-6,124,1,5,130,0,0
-6,112,1,5,126,0,0
-6,100,1,5,123,0,0
-6,88,1,5,121,0,0
-6,76,1,5,120,0,0
-6,64,1,5,120,0,0
-6,52,1,5,121,0,0
-6,40,1,5,123,0,0
-6,19,1,5,126,1,0
-6,670,0,5,295,0,0
-6,658,0,5,285,0,0
-6,646,0,5,275,0,0
-6,634,0,5,265,0,0
-6,622,0,5,255,0,0
-6,610,0,5,245,0,0
-6,598,0,5,235,0,0
-6,586,0,5,225,0,0
-6,574,0,5,215,0,0
-6,562,0,5,205,0,0
-6,550,0,5,195,0,0
-6,538,0,5,185,0,0
-6,526,0,5,175,0,0
-6,514,0,5,165,0,0
-6,502,0,5,155,0,0
-6,490,0,5,145,0,0
-6,478,0,5,135,0,0
-6,466,0,5,125,0,0
-6,454,0,5,115,0,0
-6,442,0,5,105,0,0
-6,430,0,5,95,0,0
-6,418,0,5,85,0,0
-6,406,0,5,75,0,0
-6,394,0,5,65,0,0
-6,391,0,5,55,0,1
-6,388,0,5,45,0,1
-6,385,0,5,35,0,1
-6,382,0,5,25,0,1
-6,379,0,5,15,0,1
-6,376,0,5,5,0,1
-6,373,0,5,5,0,1
-6,368,0,5,15,0,1
-6,347,0,5,25,0,1
-6,326,0,5,35,0,1
-6,305,0,5,45,0,1
-6,284,0,5,55,0,1
-6,263,0,5,65,0,1
-6,242,0,5,75,0,1
-6,221,0,5,85,0,1
-6,202,0,5,95,0,0
-6,190,0,5,300,0,0
-6,178,0,5,295,0,0
-6,166,0,5,285,0,0
-6,154,0,5,275,0,0
-6,142,0,5,265,0,0
-6,130,0,5,255,0,0
-6,118,0,5,245,0,0
-6,97,0,5,235,1,0
-6,76,0,5,225,1,0
-6,55,0,5,215,1,0
-6,34,0,5,205,1,0
-10,670,0,-10,300,0,0
-6,658,0,5,295,0,0
-6,646,0,5,285,0,0
-6,634,0,5,275,0,0
-6,622,0,5,265,0,0
-6,610,0,5,255,0,0
-6,598,0,5,245,0,0
-6,586,0,5,235,0,0
-6,574,0,5,225,0,0
-6,562,0,5,215,0,0
-6,550,0,5,205,0,0
-6,538,0,5,195,0,0
-6,526,0,5,185,0,0
-6,514,0,5,175,0,0
-6,502,0,5,165,0,0
-6,490,0,5,155,0,0
-6,478,0,5,145,0,0
-6,466,0,5,135,0,0
-6,454,0,5,125,0,0
-6,442,0,5,115,0,0
-6,430,0,5,105,0,0
-6,418,0,5,95,0,0
-6,406,0,5,85,0,0
-6,385,0,5,75,1,0
-6,364,0,5,65,1,0
-6,343,0,5,55,1,0
-6,322,0,5,45,1,0
-6,301,0,5,35,1,0
-6,284,1,5,10,1,0
-6,281,1,5,14,1,0
-6,278,1,5,37,1,0
-6,275,1,5,59,1,0
-6,272,1,5,80,1,0
-6,269,1,5,100,1,0
-6,266,1,5,119,1,0
-6,263,1,5,137,1,0
-6,260,1,5,154,1,0
-6,256,1,5,170,0,0
-6,244,1,5,185,0,0
-6,232,1,5,199,0,0
-6,220,1,5,212,0,0
-6,208,1,5,181,0,0
-6,196,1,5,175,0,0
-6,184,1,5,165,0,0
-6,172,1,5,156,0,0
-6,160,1,5,148,0,0
-6,148,1,5,141,0,0
-6,136,1,5,135,0,0
-6,124,1,5,130,0,0
-6,112,1,5,126,0,0
-6,100,1,5,123,0,0
-6,88,1,5,121,0,0
-6,76,1,5,120,0,0
-6,64,1,5,120,0,0
-6,52,1,5,121,0,0
-6,40,1,5,123,0,0
-6,19,1,5,126,1,0
-6,670,0,5,295,0,0
-6,658,0,5,285,0,0
-6,646,0,5,275,0,0
-6,634,0,5,265,0,0
-6,622,0,5,255,0,0
-6,610,0,5,245,0,0
-6,598,0,5,235,0,0
-6,586,0,5,225,0,0
-6,574,0,5,215,0,0
-6,562,0,5,205,0,0
-6,550,0,5,195,0,0
-6,538,0,5,185,0,0
-6,526,0,5,175,0,0
-6,514,0,5,165,0,0
-6,502,0,5,155,0,0
-6,490,0,5,145,0,0
-6,478,0,5,135,0,0
-6,466,0,5,125,0,0
-6,454,0,5,115,0,0
-6,442,0,5,105,0,0
-6,430,0,5,95,0,0
-6,418,0,5,85,0,0
-6,406,0,5,75,0,0
-6,394,0,5,65,0,0
-6,391,0,5,55,0,1
-6,388,0,5,45,0,1
-6,385,0,5,35,0,1
-6,382,0,5,25,0,1
-6,379,0,5,15,0,1
-6,376,0,5,5,0,1
-6,373,0,5,5,0,1
-6,368,0,5,15,0,1
-6,347,0,5,25,0,1
-6,326,0,5,35,0,1
-6,305,0,5,45,0,1
-6,284,0,5,55,0,1
-6,263,0,5,65,0,1
-6,242,0,5,75,0,1
-6,221,0,5,85,0,1
-6,202,0,5,95,0,0
-6,190,0,5,300,0,0
-6,178,0,5,295,0,0
-6,166,0,5,285,0,0
-6,154,0,5,275,0,0
-6,142,0,5,265,0,0
-6,130,0,5,255,0,0
-6,118,0,5,245,0,0
-6,97,0,5,235,1,0
-6,76,0,5,225,1,0
-6,55,0,5,215,1,0
-6,34,0,5,205,1,0
-6,670,0,5,295,0,0
-3,664,0,5,285,0,0
-3,658,0,5,275,0,0
-3,652,0,5,265,0,0
-3,646,0,5,255,0,0
-3,640,0,5,245,0,0
-3,634,0,5,235,0,0
-3,628,0,5,225,0,0
-3,622,0,5,215,0,0
-3,616,0,5,205,0,0
-3,610,0,5,195,0,0
-3,604,0,5,185,0,0
-3,598,0,5,175,0,0
-3,592,0,5,165,0,0
-3,586,0,5,155,0,0
-3,580,0,5,145,0,0
-3,574,0,5,135,0,0
-3,568,0,5,125,0,0
-3,562,0,5,115,0,0
-3,556,0,5,105,0,0
-3,550,0,5,95,0,0
-3,544,0,5,85,0,0
-3,538,0,5,75,0,0
-3,532,0,5,65,0,0
-3,526,0,5,55,0,0
-3,529,0,5,45,0,1
-3,532,0,5,35,0,1
-3,535,0,5,25,0,1
-3,538,0,5,15,0,1
-3,541,0,5,5,0,1
-3,544,0,5,5,0,1
-3,547,0,5,15,0,1
-3,548,0,5,25,0,1
-3,533,0,5,35,0,1
-3,518,0,5,45,0,1
-3,503,0,5,55,0,1
-3,488,0,5,65,0,1
-3,473,0,5,75,0,1
-3,458,0,5,85,0,1
-3,443,0,5,95,0,1
-3,430,0,5,300,0,0
-3,424,0,5,295,0,0
-3,418,0,5,285,0,0
-3,412,0,5,275,0,0
-3,406,0,5,265,0,0
-3,400,0,5,255,0,0
-3,394,0,5,245,0,0
-3,388,0,5,235,0,0
-3,382,0,5,225,0,0
-3,376,0,5,215,0,0
-3,370,0,5,205,0,0
-3,364,0,5,195,0,0
-3,358,0,5,185,0,0
-3,352,0,5,175,0,0
-3,346,0,5,165,0,0
-3,340,0,5,155,0,0
-3,334,0,5,145,0,0
-3,328,0,5,135,0,0
-3,322,0,5,125,0,0
-3,316,0,5,115,0,0
-3,310,1,5,90,0,0
-3,304,1,5,66,0,0
-3,289,1,5,43,1,0
-3,274,1,5,21,1,0
-3,259,1,5,0,1,0
-3,244,1,5,20,1,0
-3,229,1,5,39,1,0
-3,218,1,5,57,1,0
-3,221,1,5,74,1,0
-3,224,1,5,90,1,0
-3,227,1,5,105,1,0
-3,230,1,5,119,1,0
-3,233,1,5,132,1,0
-3,236,1,5,144,1,0
-3,239,1,5,155,1,0
-3,242,1,5,165,1,0
-3,244,1,5,174,0,0
-3,238,1,5,182,0,0
-3,232,1,5,189,0,0
-3,226,1,5,195,0,0
-3,220,1,5,200,0,0
-3,214,1,5,201,0,0
-3,208,1,5,203,0,0
-3,202,1,5,201,0,0
-3,196,1,5,200,0,0
-3,190,1,5,200,0,0
-3,184,1,5,201,0,0
-3,178,1,5,203,0,0
-3,172,1,5,206,0,0
-3,166,1,5,210,0,0
-3,160,0,5,215,0,0
-3,154,0,5,205,0,0
-3,148,0,5,195,0,0
-3,142,0,5,185,0,0
-3,136,1,5,160,0,0
-3,130,1,5,136,0,0
-3,124,1,5,113,0,0
-3,118,1,5,91,0,0
-3,112,1,5,70,0,0
-3,115,1,5,50,0,1
-3,118,1,5,31,0,1
-3,121,1,5,13,0,1
-3,124,1,5,4,0,1
-3,118,1,5,20,1,1
-3,112,1,5,35,1,1
-3,106,1,5,49,1,1
-3,100,1,5,62,1,1
-3,94,1,5,74,1,1
-3,88,1,5,85,1,1
-3,82,1,5,95,1,1
-3,76,1,5,104,1,1
-3,70,1,5,112,1,1
-3,64,1,5,119,1,1
-3,58,1,5,125,1,1
-3,52,1,5,130,1,1
-3,46,1,5,134,1,1
-3,40,1,5,137,1,1
-3,34,1,5,139,1,1
-3,28,1,5,140,1,1
-3,22,1,5,140,1,1
-3,16,1,5,139,1,1
-3,10,1,5,137,1,1
-3,4,1,5,271,1,1
-10,670,0,-10,300,0,0
-8,654,0,5,295,0,0
-8,638,0,5,285,0,0
-8,622,0,5,275,0,0
-8,606,0,5,265,0,0
-8,590,0,5,255,0,0
-8,574,0,5,245,0,0
-8,558,0,5,235,0,0
-8,542,0,5,225,0,0
-8,526,0,5,215,0,0
-8,510,0,5,205,0,0
-8,494,0,5,195,0,0
-8,478,0,5,185,0,0
-8,462,0,5,175,0,0
-8,446,0,5,165,0,0
-8,430,0,5,155,0,0
-8,414,0,5,145,0,0
-8,398,0,5,135,0,0
-8,382,0,5,125,0,0
-8,366,0,5,115,0,0
-8,350,0,5,105,0,0
-8,334,0,5,95,0,0
-8,318,0,5,85,0,0
-8,293,0,5,75,1,0
-8,268,0,5,65,1,0
-8,243,0,5,55,1,0
-8,218,1,5,30,1,0
-8,193,1,5,6,1,0
-8,172,1,5,17,1,0
-8,165,1,5,39,1,0
-8,158,1,5,60,1,0
-8,151,1,5,80,1,0
-8,144,1,5,99,1,0
-8,137,1,5,117,1,0
-8,130,1,5,134,1,0
-8,123,1,5,150,1,0
-8,116,1,5,165,1,0
-8,108,1,5,179,0,0
-8,92,1,5,192,0,0
-8,76,1,5,204,0,0
-8,60,1,5,215,0,0
-8,44,1,5,180,0,0
-8,28,1,5,176,0,0
-8,12,1,5,168,0,0
-8,4,1,5,161,0,0
-8,20,1,5,155,0,0
-8,36,1,5,150,0,0
-8,700,1,5,146,0,0
-6,688,1,5,143,0,0
-6,676,1,5,141,0,0
-6,664,1,5,140,0,0
-6,652,1,5,140,0,0
-6,640,1,5,141,0,0
-6,628,1,5,143,0,0
-6,616,1,5,146,0,0
-6,604,1,5,150,0,0
-6,592,0,5,155,0,0
-6,580,0,5,145,0,0
-6,568,0,5,135,0,0
-6,556,0,5,125,0,0
-6,544,0,5,115,0,0
-6,532,0,5,105,0,0
-6,529,0,5,95,0,1
-6,526,0,5,85,0,1
-6,523,0,5,75,0,1
-6,520,0,5,65,0,1
-6,512,0,5,55,0,1
-6,491,0,5,45,0,1
-6,470,0,5,35,0,1
-6,449,0,5,25,0,1
-6,428,0,5,15,0,1
-6,407,0,5,5,0,1
-10,670,0,-10,300,0,0
-8,654,0,5,295,0,0
-8,638,0,5,285,0,0
-8,622,0,5,275,0,0
-8,606,0,5,265,0,0
-8,590,0,5,255,0,0
-8,574,0,5,245,0,0
-8,558,0,5,235,0,0
-8,542,0,5,225,0,0
-8,526,0,5,215,0,0
-8,510,0,5,205,0,0
-8,494,0,5,195,0,0
-8,478,0,5,185,0,0
-8,462,0,5,175,0,0
-8,446,0,5,165,0,0
-8,430,0,5,155,0,0
-8,414,0,5,145,0,0
-8,398,0,5,135,0,0
-8,382,0,5,125,0,0
-8,366,0,5,115,0,0
-8,350,0,5,105,0,0
-8,334,0,5,95,0,0
-8,318,0,5,85,0,0
-8,302,0,5,75,0,0
-8,295,0,5,65,0,1
-8,288,0,5,55,0,1
-8,281,0,5,45,0,1
-8,274,0,5,35,0,1
-8,267,0,5,25,0,1
-8,260,0,5,15,0,1
-8,253,0,5,5,0,1
-8,244,0,5,5,0,1
-8,219,0,5,15,0,1
-8,194,0,5,25,0,1
-8,169,0,5,35,0,1
-8,144,0,5,45,0,1
-8,119,0,5,55,0,1
-8,94,0,5,65,0,1
-8,62,0,5,75,1,0
-8,37,0,5,85,1,0
-10,670,0,-10,300,0,0
